request_id,item_id,ctr_label,cvr_label,position,unionid,membership_tier,device,user_segment,user_age,activity_7d,historical_ctr,historical_cvr,user_pay_tendency_30d,author_id,content_id,brand_tier,content_type,price,quality_score,seller_score,item_ctr_7d,item_cvr_7d,hour_of_day,is_weekend,network_type,session_depth,traffic_source,seq_click_rate_7d,seq_watch_depth_7d,seq_skip_rate_7d,seq_ecom_exposure_7d,seq_live_watch_rate_7d,cross_ctr_gap,cross_price_gap,cross_user_author_affinity,cross_user_item_similarity,cross_query_item_intent,candidate_score
4,96,1,0,2,25363,vip,ios,active,20,5,0.077184,0.02225,0.3649,4820,96,premium,short_video,15.81,0.6826,4.3596,0.1116,0.0067,4,0,4,40,affiliate,0.1434,0.2271,0.4602,5.7552,0.3488,0.1525,-0.8668,0.1003,0.0,0.1237,0.6415
4,97,0,0,3,69534,gold,desktop,churn_risk,59,6,0.044918,0.026717,0.162,7781,97,premium,short_video,58.56,0.6053,4.449,0.0979,0.0141,16,0,4,33,search,0.1059,0.3561,0.494,14.0993,0.0,-0.0467,0.4344,0.6145,0.1788,0.1554,0.7658
4,98,0,0,4,57048,free,mobile_web,high_value,22,25,0.078082,0.005224,0.15,10594,98,premium,short_video,15.78,0.5709,4.7281,0.0921,0.0127,13,0,4,8,search,0.0501,0.2902,0.2122,6.6304,0.0199,-0.1751,0.7209,0.3821,0.4487,0.334,0.4957
4,99,1,0,5,17876,gold,android,active,59,2,0.103454,0.005389,0.157,12235,99,mass,live,31.52,0.7967,4.4303,0.024,0.0198,23,0,4,14,affiliate,0.0585,0.4603,0.3155,17.5332,0.2216,0.4104,0.0759,0.2989,0.3081,0.0,0.7685
4,100,0,0,6,63858,silver,ios,active,49,4,0.074293,0.011368,0.4067,5421,100,mass,short_video,27.77,0.6486,4.7417,0.092,0.0188,0,0,5,28,push,0.1121,0.4889,0.3485,9.8887,0.0507,0.03,0.0627,0.0,0.401,0.3056,0.6471
4,101,1,0,7,2442,free,android,active,53,13,0.111505,0.003706,0.1661,13920,101,mass,ad,12.25,0.8243,4.2896,0.0661,0.0232,9,1,4,6,push,0.0729,0.4541,0.248,1.4388,0.2376,-0.2846,0.2121,0.3875,0.0933,0.1933,0.7706
4,102,0,0,8,8240,free,ios,active,47,15,0.060747,0.012777,0.1637,4332,102,mass,short_video,8.55,0.5627,4.3459,0.0938,0.0209,12,0,4,5,affiliate,0.0717,0.3238,0.571,11.366,0.0346,0.3532,-0.4001,0.1989,0.0315,0.045,0.5896
4,103,0,0,9,15510,gold,mobile_web,active,28,9,0.046922,0.015166,0.2984,10832,103,mass,short_video,27.89,0.4483,4.4582,0.0861,0.0134,4,1,4,12,homepage,0.0693,0.323,0.6337,15.2637,0.3199,-0.2454,0.3678,0.0,0.2512,0.3737,0.317
4,104,0,0,10,66953,silver,desktop,new,26,17,0.074327,0.021023,0.0828,4334,104,mass,short_video,21.91,0.8122,4.6616,0.0865,0.007,19,0,5,35,homepage,0.095,0.3383,0.326,18.5885,0.0009,-0.2497,0.4821,0.0,0.0706,0.0033,0.4832
4,105,0,0,11,12808,free,ios,new,44,13,0.067301,0.014962,0.2021,6972,105,mass,mall,25.96,0.6424,4.6199,0.0832,0.007,10,0,3,28,ads,0.0978,0.2403,0.5129,9.7052,0.116,0.132,-0.2479,0.0,0.0,0.3052,0.348
4,106,1,0,12,15609,gold,desktop,active,53,5,0.043053,0.022521,0.2678,12253,106,mass,mall,56.49,0.7602,4.247,0.1112,0.0256,19,0,3,15,search,0.0728,0.4991,0.351,0.0,0.0377,0.1879,-0.2046,0.6812,0.4903,0.2574,0.6151
4,107,0,0,13,66919,silver,mobile_web,high_value,23,26,0.064235,0.010158,0.3399,8452,107,premium,ad,30.4,0.6963,4.4061,0.0872,0.0073,2,0,4,36,push,0.1598,0.2647,0.5353,16.1605,0.118,-0.0897,0.4139,0.0682,0.1872,0.3232,0.5747
4,108,1,0,14,32787,free,android,active,47,25,0.038495,0.008862,0.2331,11374,108,mass,mall,12.6,0.7345,4.8819,0.0654,0.022,10,0,4,35,search,0.2143,0.3585,0.4108,22.4184,0.0773,-0.3621,0.7195,0.3929,0.0337,0.1819,0.6322
4,109,0,0,15,34788,gold,mobile_web,active,23,9,0.035997,0.004733,0.0528,3388,109,premium,short_video,25.84,0.5339,4.5386,0.071,0.0036,15,0,5,37,push,0.1594,0.2035,0.7644,15.8211,0.1639,0.1531,-0.1035,0.1491,0.2626,0.0,0.3142
4,110,0,0,16,1104,free,ios,high_value,34,14,0.089759,0.009211,0.1266,194,110,premium,short_video,24.49,0.6647,4.2702,0.0807,0.0087,12,1,4,9,push,0.1955,0.3084,0.5103,3.3075,0.2309,-0.2641,0.1432,0.0763,0.2912,0.0,0.4952
4,111,0,0,17,63783,gold,ios,active,34,4,0.069556,0.008134,0.262,4916,111,mass,short_video,16.78,0.7843,4.4199,0.0968,0.0094,0,0,4,39,search,0.1406,0.5389,0.3513,13.0091,0.2013,-0.2023,-0.1878,0.0,0.168,0.0,0.4115
4,112,0,0,18,53055,free,android,churn_risk,56,10,0.051195,0.001,0.3215,13909,112,premium,live,16.48,0.8212,4.4445,0.1108,0.0167,5,0,3,16,push,0.0576,0.0166,0.3901,14.1091,0.2079,0.0889,0.6619,0.3403,0.1603,0.1489,0.2756
4,113,0,0,19,32427,silver,ios,active,38,19,0.046404,0.027876,0.0,12085,113,mass,live,26.24,0.8416,4.401,0.0824,0.0122,18,0,4,37,ads,0.0544,0.4308,0.0676,13.388,0.0944,0.0182,0.254,0.2715,0.1108,0.2088,0.7386
4,114,0,0,20,62531,free,ios,new,44,19,0.04909,0.015008,0.4576,4909,114,mass,short_video,68.16,0.709,4.5998,0.0639,0.0088,20,1,4,40,search,0.1469,0.1127,0.353,34.093,0.2247,-0.2117,0.1345,0.079,0.1369,0.3807,0.414
4,115,1,0,21,13406,silver,mobile_web,active,39,3,0.083552,0.007292,0.2215,4623,115,mass,short_video,31.32,0.8751,4.7012,0.1768,0.0156,4,1,5,5,search,0.0895,0.3128,0.5062,13.3764,0.1659,0.0237,0.5473,0.1297,0.0,0.4478,0.5304
4,116,0,0,22,40909,silver,mobile_web,new,37,18,0.108623,0.018672,0.1406,5294,116,mass,short_video,6.92,0.6672,4.635,0.037,0.0103,8,0,4,16,homepage,0.1346,0.3426,0.4479,6.8936,0.0849,-0.1205,0.1735,0.2425,0.4098,0.2807,1.0
4,117,1,0,23,30498,gold,mobile_web,churn_risk,42,11,0.074206,0.022414,0.1172,5190,117,mass,short_video,22.06,0.6746,4.3467,0.0577,0.0125,5,0,4,30,ads,0.1051,0.6381,0.5848,11.4904,0.2432,0.0536,-0.0775,0.33,0.1954,0.1645,0.4063
4,118,0,0,24,50790,free,android,active,25,22,0.083347,0.033146,0.316,3111,118,mass,live,13.68,0.8685,4.5711,0.0943,0.0187,12,0,4,38,homepage,0.1182,0.4927,0.3618,15.6318,0.2543,-0.0639,-0.734,0.2027,0.4835,0.2984,0.7335
4,119,0,0,25,5329,free,desktop,new,52,10,0.074508,0.009259,0.0575,12031,119,mass,mall,82.85,0.5144,4.3521,0.0786,0.0038,20,0,4,28,affiliate,0.1424,0.2751,0.4787,27.1797,0.1432,0.1101,0.3786,0.1779,0.1061,0.2714,0.6793
4,120,0,0,26,28040,gold,ios,high_value,20,23,0.061835,0.001,0.1675,6146,120,mass,short_video,17.46,0.7415,4.9843,0.1053,0.0038,0,0,5,18,affiliate,0.1723,0.2468,0.2219,12.4065,0.2906,0.1364,0.1528,0.3104,0.305,0.0824,0.514
5,121,1,0,1,12500,free,mobile_web,active,39,6,0.098117,0.001069,0.3711,9753,121,premium,ad,43.57,0.6065,4.2219,0.06,0.013,0,0,4,4,push,0.1151,0.3837,0.3218,16.5868,0.0952,-0.0023,0.5393,0.2812,0.0471,0.2683,0.3436
5,122,1,0,2,6464,free,android,active,53,16,0.085905,0.005746,0.1366,8981,122,mass,short_video,16.09,0.535,4.6616,0.1049,0.0131,18,1,4,28,ads,0.0985,0.4179,0.2793,30.0975,0.189,-0.133,-0.381,0.4808,0.2819,0.0,0.1394
5,123,0,0,3,31857,gold,mobile_web,churn_risk,46,7,0.068557,0.014654,0.1167,10175,123,premium,short_video,30.67,0.5402,4.3946,0.0954,0.0182,4,0,4,25,search,0.056,0.2223,0.5041,19.6488,0.1351,0.3794,-0.0853,0.1354,0.1869,0.1429,0.4104
5,124,0,0,4,30300,silver,desktop,active,30,6,0.0649,0.016492,0.206,6238,124,mass,short_video,12.88,0.6399,4.7163,0.0718,0.0206,5,1,4,23,homepage,0.0941,0.2568,0.597,16.3926,0.2438,-0.2854,0.5323,0.0,0.2174,0.1241,0.3826
5,125,0,0,5,29810,free,desktop,active,31,8,0.041261,0.012834,0.1277,6838,125,mass,short_video,6.08,0.9115,4.1741,0.1532,0.0178,13,0,5,10,affiliate,0.0842,0.1684,0.4427,21.1393,0.0,-0.0721,0.2692,0.5303,0.2269,0.191,0.3177
5,126,1,0,6,19918,free,ios,active,57,14,0.080877,0.012106,0.0893,12765,126,mass,short_video,37.78,0.5365,4.495,0.0689,0.0303,22,0,4,25,affiliate,0.0928,0.3447,0.4243,20.3987,0.1819,-0.0381,-0.045,0.3849,0.1743,0.0,0.5233
5,127,0,0,7,32347,free,mobile_web,active,54,6,0.050073,0.024996,0.0344,7006,127,mass,short_video,25.67,0.7164,4.4348,0.0734,0.0081,7,0,4,3,push,0.0637,0.2716,0.3753,15.6733,0.1491,0.2143,-0.2206,0.5332,0.0169,0.2003,0.4743
5,128,0,0,8,17735,free,ios,active,47,19,0.075452,0.007495,0.0299,6441,128,premium,short_video,5.4,0.8578,4.7121,0.0943,0.0123,20,0,4,25,homepage,0.1003,0.0,0.338,14.1783,0.1458,-0.0205,0.1508,0.3389,0.4477,0.0,0.5728
5,129,0,0,9,23685,vip,ios,churn_risk,49,13,0.064362,0.019366,0.1457,1927,129,mass,short_video,30.07,0.6588,4.5544,0.1444,0.0189,19,1,5,18,ads,0.0734,0.2003,0.4331,15.1803,0.2842,0.257,0.6682,0.2697,0.0289,0.0,0.3986
5,130,1,0,10,23255,free,ios,high_value,22,14,0.022702,0.023285,0.2871,7461,130,mass,ad,17.29,0.7205,4.6658,0.0926,0.0042,1,1,4,34,ads,0.1773,0.3252,0.2698,0.0,0.2784,-0.0156,-0.2367,0.0698,0.0,0.0772,0.4624
5,131,0,0,11,38075,free,android,new,44,8,0.075196,0.004415,0.1408,3172,131,premium,mall,7.03,0.6493,4.7778,0.0527,0.0017,10,0,3,22,search,0.0764,0.5557,0.381,16.381,0.2284,0.176,-0.2745,0.4344,0.478,0.0163,0.3942
5,132,0,0,12,7343,silver,mobile_web,active,39,18,0.021174,0.002187,0.5354,13683,132,mass,short_video,63.97,0.5759,4.715,0.0926,0.0005,9,0,4,3,homepage,0.1171,0.4076,0.5204,11.2725,0.2288,-0.164,-0.2144,0.1605,0.165,0.1914,0.5435
5,133,0,0,13,68633,free,desktop,high_value,26,14,0.070767,0.002824,0.4148,5085,133,luxury,live,12.56,0.9241,4.6326,0.0854,0.0153,2,0,5,7,ads,0.0473,0.3097,0.3296,30.1292,0.0836,0.4293,-0.0986,0.298,0.1737,0.2983,0.436
5,134,0,0,14,45917,free,mobile_web,active,57,20,0.047809,0.016843,0.2314,9001,134,mass,short_video,21.05,0.5542,4.7452,0.0178,0.0044,18,0,4,29,push,0.0878,0.2476,0.5139,3.5991,0.1093,-0.2388,0.5796,0.1247,0.1065,0.1782,0.6755
5,135,0,0,15,29334,silver,desktop,churn_risk,38,12,0.066578,0.007644,0.2415,2355,135,premium,live,23.19,0.7184,4.1617,0.1263,0.0017,4,0,4,7,push,0.0868,0.5458,0.462,6.0998,0.0793,0.1326,-0.3198,0.0065,0.3748,0.1343,0.3419
5,136,0,0,16,10210,silver,android,churn_risk,46,21,0.114156,0.018477,0.2505,12114,136,mass,short_video,127.67,0.5985,4.7013,0.0562,0.0005,21,1,4,9,homepage,0.2021,0.115,0.408,17.8551,0.2212,0.0997,-0.3413,0.1412,0.0952,0.1103,0.4545
5,137,0,0,17,45124,silver,android,active,53,14,0.064819,0.001,0.0667,1463,137,premium,short_video,12.77,0.8251,4.5517,0.0689,0.0221,18,0,4,25,ads,0.0756,0.4352,0.4338,23.9893,0.2781,0.2148,0.1831,0.0225,0.0711,0.2256,0.585
5,138,0,0,18,17797,gold,desktop,new,57,17,0.088743,0.006715,0.1673,1388,138,premium,ad,19.82,0.5752,4.2994,0.0702,0.012,23,1,4,27,affiliate,0.1787,0.2466,0.4535,18.5799,0.0656,0.0221,-0.7828,0.0,0.4553,0.2849,0.1684
5,139,0,0,19,10235,gold,android,active,48,1,0.078627,0.008582,0.1597,11208,139,mass,mall,18.24,0.6452,4.1826,0.0576,0.0078,9,0,4,4,search,0.0748,0.1874,0.2002,11.5405,0.1291,0.3474,0.3972,0.2193,0.2503,0.2058,0.5489
5,140,0,0,20,19810,gold,ios,active,20,12,0.072711,0.026424,0.4964,10800,140,mass,mall,10.76,0.9057,4.4827,0.043,0.004,7,0,4,11,homepage,0.1398,0.5927,0.281,29.8552,0.1821,-0.1092,0.1747,0.3553,0.1055,0.4113,0.5234
5,141,1,0,21,58828,vip,mobile_web,high_value,45,6,0.044548,0.014102,0.3379,6259,141,luxury,live,39.95,0.5848,4.3597,0.0543,0.0112,21,0,4,38,search,0.1278,0.1478,0.1882,0.0,0.1732,0.0296,0.1311,0.184,0.0136,0.2634,0.4539
5,142,0,0,22,28420,silver,ios,active,59,1,0.041808,0.024798,0.0793,9821,142,mass,live,14.07,0.8577,4.3607,0.0774,0.0041,8,0,4,21,ads,0.116,0.6184,0.4002,21.5368,0.0,0.4705,-0.0332,0.5456,0.2299,0.2146,0.6395
5,143,0,0,23,13927,free,ios,active,19,17,0.057439,0.003177,0.0,14953,143,premium,mall,32.12,0.6197,3.9845,0.0596,0.009,18,1,4,32,search,0.0696,0.3623,0.3693,0.0,0.2577,0.0671,-0.4001,0.383,0.217,0.0801,0.0
5,144,0,0,24,44573,gold,ios,high_value,60,17,0.096639,0.023984,0.0918,1319,144,mass,ad,20.4,0.5686,4.198,0.1208,0.008,4,1,2,38,search,0.1236,0.4983,0.471,4.1539,0.0,0.0011,0.3454,0.0,0.363,0.175,0.3694
5,145,1,0,25,19524,gold,ios,active,57,24,0.074707,0.018355,0.2874,12142,145,premium,short_video,11.24,0.7359,4.2344,0.0455,0.0041,5,0,3,7,search,0.1707,0.4814,0.3668,15.6015,0.2119,0.1908,0.2943,0.0,0.1254,0.2069,0.429
5,146,0,0,26,35900,free,android,high_value,26,24,0.090066,0.004448,0.0511,2315,146,mass,short_video,7.89,0.7754,4.5063,0.0844,0.0005,2,0,4,19,search,0.0415,0.4859,0.4447,2.7994,0.2266,0.3026,-0.3569,0.1502,0.4287,0.0767,0.6302
5,147,0,0,27,30886,silver,ios,new,32,4,0.071883,0.015687,0.2678,3145,147,premium,short_video,14.2,0.8469,4.0423,0.0861,0.0093,15,1,4,3,push,0.1649,0.3907,0.4406,25.3656,0.0,-0.3097,-0.1573,0.2073,0.4115,0.2243,0.5439
5,148,0,0,28,42689,free,ios,high_value,32,22,0.078007,0.023066,0.2737,3770,148,premium,short_video,10.25,0.7507,4.7175,0.0479,0.0058,14,0,4,18,ads,0.1277,0.4197,0.3901,14.7214,0.3334,0.3251,-0.2073,0.2115,0.0,0.4377,0.2672
5,149,0,0,29,68390,free,android,churn_risk,33,14,0.088479,0.018161,0.5585,8016,149,mass,short_video,55.78,0.99,4.7112,0.0972,0.0133,23,0,2,34,homepage,0.0483,0.5196,0.3861,13.711,0.13,0.0027,0.0104,0.0,0.0949,0.2221,0.4362
5,150,0,0,30,3200,free,mobile_web,active,58,23,0.065265,0.005812,0.3721,7453,150,premium,live,25.86,0.7034,4.1132,0.1123,0.0095,19,0,5,6,search,0.0871,0.2406,0.5852,13.0337,0.2764,-0.1121,0.326,0.2426,0.1492,0.17,0.3462
5,151,1,0,31,62718,silver,desktop,churn_risk,40,20,0.049424,0.012631,0.2434,12082,151,premium,short_video,18.56,0.4743,4.4957,0.0919,0.0147,15,0,4,35,search,0.1643,0.2364,0.2482,29.0226,0.0642,-0.5698,0.1678,0.0934,0.2574,0.1144,0.4326
5,152,0,0,32,26773,free,android,churn_risk,44,4,0.075934,0.014256,0.2723,8531,152,luxury,short_video,43.89,0.8633,4.3834,0.0978,0.0142,13,0,4,21,homepage,0.0462,0.3606,0.2118,15.6241,0.0301,0.0743,0.2403,0.0779,0.2315,0.0487,0.4171
5,153,0,0,33,37388,gold,mobile_web,churn_risk,20,23,0.063875,0.007838,0.2723,2987,153,mass,short_video,7.32,0.5322,3.9042,0.078,0.0078,4,0,4,11,homepage,0.0951,0.3229,0.7755,21.6074,0.2139,-0.531,0.1833,0.1289,0.4223,0.1225,0.2604
5,154,0,0,34,57948,silver,desktop,high_value,43,10,0.054551,0.010558,0.3241,5550,154,mass,short_video,28.83,0.4937,4.4279,0.049,0.0112,8,1,3,29,search,0.0644,0.0,0.5684,16.4854,0.0171,0.0179,-0.1186,0.1751,0.1095,0.0205,0.4796
5,155,0,0,35,28272,silver,android,churn_risk,45,13,0.042453,0.020527,0.046,11926,155,mass,mall,13.27,0.8461,4.4777,0.0771,0.0181,10,1,5,25,push,0.1636,0.4266,0.5522,12.6999,0.0026,-0.119,0.0063,0.0715,0.2691,0.3044,0.4701
6,156,0,0,1,20189,silver,android,active,29,3,0.066711,0.015133,0.2956,4304,156,premium,short_video,30.69,0.8142,4.2412,0.112,0.0084,15,0,5,24,search,0.0548,0.3235,0.4638,13.0746,0.2783,0.0694,0.1363,0.1053,0.2744,0.2692,0.1727
6,157,0,0,2,24019,gold,android,new,37,12,0.098734,0.008575,0.361,12529,157,premium,live,19.92,0.7636,4.6541,0.0653,0.0093,15,0,5,11,affiliate,0.1432,0.3956,0.4287,24.3556,0.312,-0.1828,0.2093,0.0,0.0,0.1194,0.5235
6,158,1,0,3,47523,gold,android,high_value,19,13,0.053952,0.023503,0.3871,2278,158,mass,live,33.99,0.7844,5.0,0.0841,0.015,13,0,5,5,ads,0.1771,0.3617,0.3139,20.7683,0.3525,0.0661,-0.3283,0.0556,0.2449,0.1341,0.5118
6,159,0,0,4,3836,silver,ios,new,57,14,0.093554,0.023538,0.3349,1488,159,mass,mall,14.65,0.8214,4.3202,0.1079,0.0089,23,1,4,33,homepage,0.1537,0.194,0.3772,11.938,0.1536,-0.093,0.5012,0.0,0.0078,0.2483,0.2652
6,160,0,0,5,5323,free,ios,active,46,15,0.087243,0.023418,0.205,1348,160,mass,ad,46.42,0.5839,4.6843,0.1114,0.0005,21,1,3,26,homepage,0.0734,0.0,0.3918,0.0,0.2358,0.1825,0.0736,0.3069,0.3021,0.0248,0.5403
6,161,1,0,6,52460,silver,android,active,24,19,0.082714,0.017298,0.5758,5835,161,mass,mall,54.08,0.7743,4.5263,0.0452,0.0238,19,0,3,40,homepage,0.0596,0.1509,0.3072,7.7272,0.0457,0.0121,-0.1111,0.406,0.0,0.154,0.602
6,162,0,0,7,49328,free,android,active,49,8,0.073034,0.004575,0.3836,7251,162,mass,live,28.86,0.559,4.3968,0.1207,0.0017,15,0,5,33,ads,0.1567,0.3829,0.279,12.7263,0.0888,-0.3359,-0.0268,0.2496,0.1205,0.1149,0.301
6,163,0,0,8,53993,free,ios,new,37,17,0.073842,0.012856,0.2101,5756,163,mass,live,34.06,0.5751,4.4758,0.0612,0.0044,0,0,4,21,push,0.0842,0.4506,0.1489,9.9994,0.3255,0.194,-0.2128,0.3828,0.2153,0.0149,0.3916
6,164,0,0,9,37665,vip,android,new,55,19,0.07618,0.028114,0.3306,4345,164,premium,short_video,23.63,0.7493,4.1518,0.0802,0.0194,9,0,4,35,search,0.1,0.4926,0.4085,30.036,0.1085,-0.2441,0.3606,0.0,0.0849,0.1495,0.2553
6,165,1,0,10,56850,free,ios,high_value,37,18,0.046231,0.026236,0.0,9276,165,mass,mall,69.69,0.6895,4.7045,0.0872,0.0134,5,1,4,26,homepage,0.1221,0.431,0.6914,21.0931,0.1286,0.2355,0.3659,0.1685,0.3003,0.1,0.5138
6,166,0,0,11,2610,free,android,churn_risk,41,7,0.024616,0.002791,0.3932,907,166,luxury,short_video,42.05,0.5725,4.373,0.0878,0.0204,3,0,5,34,ads,0.1188,0.6725,0.4161,23.093,0.2174,-0.1843,-0.3003,0.0795,0.1987,0.0426,0.4311
6,167,1,0,12,49114,free,android,churn_risk,27,6,0.09146,0.015716,0.1921,11463,167,luxury,mall,82.6,0.8713,4.3609,0.0675,0.0228,21,1,4,20,homepage,0.0701,0.1496,0.6096,9.3084,0.094,-0.0352,-0.0411,0.1889,0.5999,0.0705,0.6525
6,168,0,0,13,41574,silver,mobile_web,high_value,49,6,0.069102,0.021893,0.0196,14410,168,mass,mall,89.3,0.5883,4.4907,0.0887,0.0005,19,0,4,21,search,0.1087,0.3509,0.627,22.6061,0.0348,-0.284,0.2324,0.3327,0.0919,0.0598,0.6117
6,169,1,0,14,41865,silver,ios,active,30,19,0.075652,0.008893,0.3106,7398,169,premium,mall,62.52,0.7257,4.507,0.1121,0.0005,17,0,4,6,homepage,0.1528,0.3228,0.3807,12.2029,0.0768,0.1356,-0.0096,0.2662,0.0,0.4464,0.7322
6,170,0,0,15,24976,free,mobile_web,high_value,31,19,0.06446,0.011322,0.0799,14122,170,mass,short_video,21.57,0.6766,4.6886,0.0934,0.0179,19,0,4,38,push,0.0978,0.1778,0.4954,18.3465,0.0981,0.3029,-0.2138,0.0,0.1242,0.0,0.5168
6,171,0,0,16,5966,silver,android,active,53,18,0.068535,0.019498,0.3731,88,171,mass,ad,17.06,0.8597,4.7101,0.0766,0.0178,13,1,3,3,push,0.1783,0.3147,0.5381,16.6473,0.0985,0.1792,0.2241,0.0903,0.3973,0.0,0.3285
6,172,0,0,17,57671,free,ios,active,25,30,0.063482,0.022267,0.2557,872,172,mass,short_video,39.95,0.4682,4.5213,0.086,0.0132,4,1,3,19,homepage,0.1328,0.4281,0.2825,17.562,0.3033,-0.1849,-0.8084,0.0,0.0,0.1261,0.4577
6,173,0,0,18,51665,vip,mobile_web,active,60,4,0.068908,0.013581,0.4381,6121,173,mass,mall,19.8,0.6052,4.309,0.1314,0.0109,23,0,5,37,search,0.1886,0.5717,0.4515,10.2681,0.239,-0.3466,-0.4546,0.1007,0.3155,0.2275,0.5392
6,174,0,0,19,20203,gold,mobile_web,active,40,7,0.029161,0.005751,0.2062,1976,174,luxury,short_video,59.38,0.5839,4.3988,0.097,0.0231,13,0,4,28,affiliate,0.105,0.2883,0.0,15.7465,0.1027,-0.2844,-0.1832,0.0,0.0,0.1206,0.6948
6,175,0,0,20,32592,silver,android,active,44,22,0.083098,0.009442,0.1722,8571,175,mass,short_video,17.8,0.641,4.4973,0.0608,0.0295,21,0,5,26,affiliate,0.1698,0.3866,0.3707,9.6732,0.1473,-0.3654,-0.6045,0.2924,0.0,0.4606,0.5656
7,176,0,0,1,15294,free,mobile_web,new,49,9,0.103098,0.005897,0.0662,218,176,luxury,short_video,36.63,0.7516,4.6221,0.0825,0.0183,0,0,4,2,ads,0.1383,0.5639,0.3092,9.3547,0.0311,-0.2767,0.1074,0.3377,0.0013,0.2013,0.6275
7,177,0,0,2,26390,gold,ios,active,44,20,0.035725,0.006618,0.112,4831,177,mass,live,15.03,0.5401,4.5292,0.054,0.0082,19,0,5,32,search,0.122,0.3963,0.6182,19.5626,0.0905,-0.0571,-0.4378,0.0,0.3865,0.3098,0.4008
7,178,1,0,3,44454,silver,android,churn_risk,44,19,0.036483,0.013621,0.0,9865,178,premium,short_video,30.08,0.6992,4.1292,0.0239,0.0145,4,1,3,32,affiliate,0.1618,0.4383,0.546,17.6669,0.1894,0.0661,0.7173,0.2269,0.1341,0.2336,0.6996
7,179,0,0,4,33794,gold,mobile_web,high_value,50,11,0.058713,0.033383,0.333,5576,179,premium,mall,58.35,0.735,4.41,0.1244,0.0053,17,1,3,8,homepage,0.1957,0.0848,0.4833,24.9342,0.047,0.0938,-0.0175,0.0891,0.1021,0.0447,0.7467
7,180,0,0,5,66195,free,mobile_web,new,51,9,0.072478,0.017641,0.0732,2806,180,premium,short_video,20.06,0.8281,4.1441,0.1119,0.0314,11,0,4,1,push,0.1078,0.1509,0.5417,21.8478,0.0117,0.2193,-0.3203,0.2605,0.5961,0.2436,0.6572
7,181,0,0,6,39889,gold,ios,high_value,43,9,0.069945,0.001448,0.1472,11822,181,mass,ad,44.86,0.8593,4.2172,0.0623,0.0243,12,0,5,6,search,0.1639,0.3732,0.3691,1.7854,0.4418,0.486,-0.0327,0.2663,0.0,0.0979,0.5247
7,182,1,0,7,66228,gold,ios,high_value,25,5,0.074078,0.022275,0.2245,1810,182,mass,mall,7.05,0.5344,4.3058,0.0545,0.021,20,0,5,15,homepage,0.0959,0.4458,0.465,2.5355,0.091,-0.3077,-0.262,0.1614,0.0882,0.3466,0.5953
7,183,0,0,8,62424,free,android,active,34,5,0.049187,0.027224,0.215,3520,183,mass,short_video,21.78,0.5619,4.4895,0.0763,0.0159,14,1,4,34,homepage,0.1455,0.4147,0.1486,20.7606,0.2882,-0.0727,0.4532,0.0991,0.1233,0.2041,0.4735
7,184,0,0,9,18631,free,desktop,active,49,22,0.065363,0.017204,0.2387,12842,184,mass,mall,23.74,0.5959,4.5669,0.1219,0.0109,12,0,4,39,affiliate,0.1383,0.4047,0.2327,5.1939,0.1461,-0.1084,-0.021,0.0943,0.0218,0.0021,0.2265
7,185,1,0,10,21708,silver,mobile_web,new,23,17,0.093573,0.012665,0.197,11587,185,mass,live,27.22,0.4472,4.5806,0.069,0.0127,3,0,4,2,push,0.1147,0.4473,0.5568,1.2365,0.1357,-0.0443,-0.3008,0.1432,0.0225,0.0614,0.6701
7,186,0,0,11,22041,free,ios,new,57,18,0.061633,0.013462,0.0972,4676,186,mass,short_video,46.34,0.9401,4.3077,0.077,0.0032,1,1,4,38,push,0.1251,0.53,0.0193,17.3216,0.1673,0.1912,-0.1217,0.1559,0.4509,0.201,0.5499
7,187,0,0,12,53314,silver,ios,new,33,6,0.059603,0.022449,0.1332,7307,187,mass,ad,42.8,0.7039,4.4986,0.0378,0.0264,15,1,4,25,affiliate,0.2161,0.3385,0.4811,36.6445,0.1661,0.128,-0.1302,0.1638,0.4356,0.2924,0.6601
7,188,1,0,13,44910,gold,android,active,47,20,0.059997,0.018676,0.1787,10407,188,luxury,short_video,89.67,0.7166,4.5009,0.0281,0.0093,5,0,5,32,search,0.1249,0.1417,0.4638,3.9234,0.2066,0.0258,0.2576,0.0,0.1212,0.0282,0.6497
7,189,1,0,14,25296,silver,mobile_web,new,57,5,0.036678,0.019038,0.633,7284,189,premium,short_video,23.83,0.6887,4.4815,0.0561,0.0203,20,0,5,37,homepage,0.0894,0.3398,0.5007,33.374,0.1034,-0.264,0.2103,0.4178,0.1976,0.0765,0.8436
7,190,1,0,15,69854,silver,android,active,21,17,0.049561,0.019568,0.0928,10068,190,mass,ad,9.55,0.5552,4.5084,0.0625,0.014,1,0,4,18,affiliate,0.1737,0.2432,0.3455,27.122,0.0546,0.3904,0.3776,0.0,0.242,0.4019,0.9075
7,191,0,0,16,3149,vip,mobile_web,high_value,21,17,0.041011,0.015259,0.2782,9709,191,mass,ad,30.38,0.8076,4.6538,0.0834,0.0162,3,1,3,3,search,0.0446,0.5741,0.3126,1.6233,0.3799,0.1505,0.4526,0.2727,0.1241,0.1908,0.5754
7,192,0,0,17,1391,gold,desktop,active,19,8,0.070584,0.016317,0.2853,7429,192,mass,ad,27.73,0.7193,4.341,0.1379,0.0126,18,1,4,23,homepage,0.0494,0.4624,0.2977,20.5451,0.1923,-0.0744,-0.1415,0.3781,0.492,0.0929,0.3795
